resource_id,title,description,domain,resource_type,difficulty,duration_minutes,url,tags,created_at
526,Ben-Hur (1959),Educational resource: Ben-Hur (1959),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Ben-Hur%20(1959),Action|Adventure|Drama,1959-01-01T00:00:00
527,Gandhi (1982),Educational resource: Gandhi (1982),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Gandhi%20(1982),Drama,1982-01-01T00:00:00
528,"Killing Fields, The (1984)","Educational resource: Killing Fields, The (1984)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Killing%20Fields,%20The%20(1984)",Drama|War,1984-01-01T00:00:00
529,My Life as a Dog (Mitt liv som hund) (1985),Educational resource: My Life as a Dog (Mitt liv som hund) (1985),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Mitt%20liv%20som%20hund%20(1985),Drama,1985-01-01T00:00:00
530,"Man Who Would Be King, The (1975)","Educational resource: Man Who Would Be King, The (1975)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Man%20Who%20Would%20Be%20King,%20The%20(1975)",Adventure,1975-01-01T00:00:00
531,Shine (1996),Educational resource: Shine (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Shine%20(1996),Drama|Romance,1996-01-01T00:00:00
532,Kama Sutra: A Tale of Love (1996),Educational resource: Kama Sutra: A Tale of Love (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Kama%20Sutra%20(1996),Romance,1997-01-01T00:00:00
533,"Daytrippers, The (1996)","Educational resource: Daytrippers, The (1996)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Daytrippers%2C%20The%20(1996),Mystery,1997-01-01T00:00:00
534,Traveller (1997),Educational resource: Traveller (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Traveller%20%281997%29,Drama,1997-01-01T00:00:00
535,Addicted to Love (1997),Educational resource: Addicted to Love (1997),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Addicted%20to%20Love%20%281997%29,Comedy|Romance,1997-01-01T00:00:00
536,Ponette (1996),Educational resource: Ponette (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Ponette%20%281996%29,Drama,1997-01-01T00:00:00
537,My Own Private Idaho (1991),Educational resource: My Own Private Idaho (1991),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?My+Own+Private+Idaho+(1991),Drama,1991-01-01T00:00:00
538,Anastasia (1997),Educational resource: Anastasia (1997),Art,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Anastasia+(1997),Animation|Children's|Musical,1997-01-01T00:00:00
539,Mouse Hunt (1997),Educational resource: Mouse Hunt (1997),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?imdb-title-119715,Children's|Comedy,1997-01-01T00:00:00
540,Money Train (1995),Educational resource: Money Train (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Money%20Train%20(1995),Action,1995-01-01T00:00:00
541,Mortal Kombat (1995),Educational resource: Mortal Kombat (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Mortal%20Kombat%20(1995),Action|Adventure,1995-01-01T00:00:00
542,Pocahontas (1995),Educational resource: Pocahontas (1995),Art,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Pocahontas%20(1995),Animation|Children's|Musical|Romance,1995-01-01T00:00:00
543,"Misérables, Les (1995)","Educational resource: Misérables, Les (1995)",Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Mis%E9rables%2C%20Les%20%281995%29,Drama|Musical,1995-01-01T00:00:00
544,Things to Do in Denver when You're Dead (1995),Educational resource: Things to Do in Denver when You're Dead (1995),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Things%20to%20Do%20in%20Denver%20when%20You're%20Dead%20(1995),Crime|Drama|Romance,1996-01-01T00:00:00
545,Vampire in Brooklyn (1995),Educational resource: Vampire in Brooklyn (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Vampire%20in%20Brooklyn%20(1995),Comedy|Romance,1995-01-01T00:00:00
546,Broken Arrow (1996),Educational resource: Broken Arrow (1996),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Broken%20Arrow%20(1996),Action|Thriller,1996-01-01T00:00:00
547,"Young Poisoner's Handbook, The (1995)","Educational resource: Young Poisoner's Handbook, The (1995)",History,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Young%20Poisoner's%20Handbook,%20The%20(1995)",Crime,1996-01-01T00:00:00
548,"NeverEnding Story III, The (1994)","Educational resource: NeverEnding Story III, The (1994)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?NeverEnding%20Story%20III,%20The%20(1994)",Children's|Fantasy,1996-01-01T00:00:00
549,Rob Roy (1995),Educational resource: Rob Roy (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Rob%20Roy%20(1995),Drama|Romance|War,1995-01-01T00:00:00
550,Die Hard: With a Vengeance (1995),Educational resource: Die Hard: With a Vengeance (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Die%20Hard:%20With%20a%20Vengeance%20(1995),Action|Thriller,1995-01-01T00:00:00
551,Lord of Illusions (1995),Educational resource: Lord of Illusions (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Lord%20of%20Illusions%20(1995),Horror,1995-01-01T00:00:00
552,Species (1995),Educational resource: Species (1995),Physics,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Species%20(1995),Sci-Fi,1995-01-01T00:00:00
553,"Walk in the Clouds, A (1995)","Educational resource: Walk in the Clouds, A (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Walk%20in%20the%20Clouds,%20A%20(1995)",Drama|Romance,1995-01-01T00:00:00
554,Waterworld (1995),Educational resource: Waterworld (1995),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Waterworld%20(1995),Action|Adventure,1995-01-01T00:00:00
555,White Man's Burden (1995),Educational resource: White Man's Burden (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?White%20Man's%20Burden%20(1995),Drama,1995-01-01T00:00:00
556,Wild Bill (1995),Educational resource: Wild Bill (1995),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Wild%20Bill%20(1995),Western,1995-01-01T00:00:00
557,Farinelli: il castrato (1994),Educational resource: Farinelli: il castrato (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Farinelli:%20il%20castrato%20(1994),Drama|Musical,1994-01-01T00:00:00
558,Heavenly Creatures (1994),Educational resource: Heavenly Creatures (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Heavenly%20Creatures%20(1994),Drama|Fantasy|Thriller,1994-01-01T00:00:00
559,Interview with the Vampire (1994),Educational resource: Interview with the Vampire (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Interview%20with%20the%20Vampire%20(1994),Drama|Horror,1994-01-01T00:00:00
560,"Kid in King Arthur's Court, A (1995)","Educational resource: Kid in King Arthur's Court, A (1995)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Kid%20in%20King%20Arthur's%20Court,%20A%20(1995)",Adventure|Children's|Comedy|Fantasy|Romance|Sci-Fi,1995-01-01T00:00:00
561,Mary Shelley's Frankenstein (1994),Educational resource: Mary Shelley's Frankenstein (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Mary%20Shelley's%20Frankenstein%20(1994),Drama|Horror,1994-01-01T00:00:00
562,"Quick and the Dead, The (1995)","Educational resource: Quick and the Dead, The (1995)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Quick%20and%20the%20Dead,%20The%20(1995)",Action|Adventure|Western,1995-01-01T00:00:00
563,Stephen King's The Langoliers (1995),Educational resource: Stephen King's The Langoliers (1995),Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?%22Langoliers,%20The%22%20(1995)%20(mini)",Horror,1995-01-01T00:00:00
564,Tales from the Hood (1995),Educational resource: Tales from the Hood (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Tales%20from%20the%20Hood%20(1995),Comedy|Horror,1995-01-01T00:00:00
565,Village of the Damned (1995),Educational resource: Village of the Damned (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Village%20of%20the%20Damned%20(1995),Horror|Thriller,1995-01-01T00:00:00
566,Clear and Present Danger (1994),Educational resource: Clear and Present Danger (1994),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Clear%20and%20Present%20Danger%20(1994),Action|Adventure|Thriller,1994-01-01T00:00:00
567,Wes Craven's New Nightmare (1994),Educational resource: Wes Craven's New Nightmare (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Wes%20Craven's%20New%20Nightmare%20(1994),Horror,1994-01-01T00:00:00
568,Speed (1994),Educational resource: Speed (1994),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Speed%20(1994/I),Action|Romance|Thriller,1994-01-01T00:00:00
569,Wolf (1994),Educational resource: Wolf (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Wolf%20(1994),Drama|Horror,1994-01-01T00:00:00
570,Wyatt Earp (1994),Educational resource: Wyatt Earp (1994),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Wyatt%20Earp%20(1994),Western,1994-01-01T00:00:00
571,Another Stakeout (1993),Educational resource: Another Stakeout (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Another%20Stakeout%20(1993),Comedy|Thriller,1993-01-01T00:00:00
572,Blown Away (1994),Educational resource: Blown Away (1994),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Blown%20Away%20(1994),Action|Thriller,1994-01-01T00:00:00
573,Body Snatchers (1993),Educational resource: Body Snatchers (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Body%20Snatchers%20(1993),Horror|Sci-Fi|Thriller,1993-01-01T00:00:00
574,Boxing Helena (1993),Educational resource: Boxing Helena (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Boxing%20Helena%20(1993),Mystery|Romance|Thriller,1993-01-01T00:00:00
575,City Slickers II: The Legend of Curly's Gold (1994),Educational resource: City Slickers II: The Legend of Curly's Gold (1994),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?City%20Slickers%20II:%20The%20Legend%20of%20Curly's%20Gold%20(1994),Comedy|Western,1994-01-01T00:00:00
576,Cliffhanger (1993),Educational resource: Cliffhanger (1993),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Cliffhanger%20(1993),Action|Adventure|Crime,1993-01-01T00:00:00
577,Coneheads (1993),Educational resource: Coneheads (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Coneheads%20(1993),Comedy|Sci-Fi,1993-01-01T00:00:00
578,Demolition Man (1993),Educational resource: Demolition Man (1993),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Demolition%20Man%20(1993),Action|Sci-Fi,1993-01-01T00:00:00
579,Fatal Instinct (1993),Educational resource: Fatal Instinct (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Fatal%20Instinct%20(1993),Comedy,1993-01-01T00:00:00
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)","Educational resource: Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Englishman%20Who%20Went%20Up%20a%20Hill,%20But%20Came%20Down%20a%20Mountain,%20The%20(1995)",Comedy|Romance,1995-01-01T00:00:00
581,Kalifornia (1993),Educational resource: Kalifornia (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Kalifornia%20(1993),Drama|Thriller,1993-01-01T00:00:00
582,"Piano, The (1993)","Educational resource: Piano, The (1993)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Piano,%20The%20(1993)",Drama|Romance,1993-01-01T00:00:00
583,Romeo Is Bleeding (1993),Educational resource: Romeo Is Bleeding (1993),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Romeo%20Is%20Bleeding%20(1993),Crime|Thriller,1993-01-01T00:00:00
584,"Secret Garden, The (1993)","Educational resource: Secret Garden, The (1993)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Secret%20Garden,%20The%20(1993)",Children's|Drama,1993-01-01T00:00:00
585,Son in Law (1993),Educational resource: Son in Law (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Son%20in%20Law%20(1993),Comedy,1993-01-01T00:00:00
586,Terminal Velocity (1994),Educational resource: Terminal Velocity (1994),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Terminal%20Velocity%20(1994),Action,1994-01-01T00:00:00
587,"Hour of the Pig, The (1993)","Educational resource: Hour of the Pig, The (1993)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Hour%20of%20the%20Pig,%20The%20(1993)",Drama|Mystery,1993-01-01T00:00:00
588,Beauty and the Beast (1991),Educational resource: Beauty and the Beast (1991),Art,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Beauty%20and%20the%20Beast%20(1991),Animation|Children's|Musical,1991-01-01T00:00:00
589,"Wild Bunch, The (1969)","Educational resource: Wild Bunch, The (1969)",History,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Wild%20Bunch,%20The%20(1969)",Western,1969-01-01T00:00:00
590,Hellraiser: Bloodline (1996),Educational resource: Hellraiser: Bloodline (1996),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Hellraiser:%20Bloodline%20(1996),Action|Horror|Sci-Fi,1996-01-01T00:00:00
591,Primal Fear (1996),Educational resource: Primal Fear (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Primal%20Fear%20(1996),Drama|Thriller,1996-01-01T00:00:00
592,True Crime (1995),Educational resource: True Crime (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?True%20Crime%20(1995),Mystery|Thriller,1995-01-01T00:00:00
593,Stalingrad (1993),Educational resource: Stalingrad (1993),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Stalingrad%20(1993),War,1993-01-01T00:00:00
594,Heavy (1995),Educational resource: Heavy (1995),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Heavy%20(1995),Drama|Romance,1996-01-01T00:00:00
595,"Fan, The (1996)","Educational resource: Fan, The (1996)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Fan,%20The%20(1996)",Thriller,1996-01-01T00:00:00
596,"Hunchback of Notre Dame, The (1996)","Educational resource: Hunchback of Notre Dame, The (1996)",Art,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Hunchback%20of%20Notre%20Dame,%20The%20(1996)",Animation|Children's|Musical,1996-01-01T00:00:00
597,Eraser (1996),Educational resource: Eraser (1996),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Eraser%20(1996),Action|Thriller,1996-01-01T00:00:00
598,"Big Squeeze, The (1996)","Educational resource: Big Squeeze, The (1996)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Big%20Squeeze,%20The%20(1996)",Comedy|Drama,1996-01-01T00:00:00
599,Police Story 4: Project S (Chao ji ji hua) (1993),Educational resource: Police Story 4: Project S (Chao ji ji hua) (1993),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Project%20S%20(1993),Action,1996-01-01T00:00:00
600,Daniel Defoe's Robinson Crusoe (1996),Educational resource: Daniel Defoe's Robinson Crusoe (1996),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Robinson%20Crusoe%20(1996),Children's,1996-01-01T00:00:00
601,For Whom the Bell Tolls (1943),Educational resource: For Whom the Bell Tolls (1943),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?For%20Whom%20the%20Bell%20Tolls%20(1943),Adventure|War,1943-01-01T00:00:00
602,"American in Paris, An (1951)","Educational resource: American in Paris, An (1951)",Music,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?American%20in%20Paris,%20An%20(1951)",Musical|Romance,1951-01-01T00:00:00
603,Rear Window (1954),Educational resource: Rear Window (1954),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Rear%20Window%20(1954),Mystery|Thriller,1954-01-01T00:00:00
604,It Happened One Night (1934),Educational resource: It Happened One Night (1934),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?It%20Happened%20One%20Night%20(1934),Comedy,1934-01-01T00:00:00
605,Meet Me in St. Louis (1944),Educational resource: Meet Me in St. Louis (1944),Music,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Meet%20Me%20in%20St.%20Louis%20(1944),Musical,1944-01-01T00:00:00
606,All About Eve (1950),Educational resource: All About Eve (1950),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?All%20About%20Eve%20(1950),Drama,1950-01-01T00:00:00
607,Rebecca (1940),Educational resource: Rebecca (1940),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Rebecca%20(1940),Romance|Thriller,1940-01-01T00:00:00
608,Spellbound (1945),Educational resource: Spellbound (1945),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Spellbound%20(1945),Mystery|Romance|Thriller,1945-01-01T00:00:00
609,Father of the Bride (1950),Educational resource: Father of the Bride (1950),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Father%20of%20the%20Bride%20(1950),Comedy,1950-01-01T00:00:00
